id,name,aliases,category,usage,properties,representative_makers,source_type,source_company,source_title,source_url,checked_at,source_notes,Ni,Cr,Co,Fe,Mo,Nb,Ti,Al,W,Ta,C,Mn,Si,Cu,V,Sn,Zr,B,P,S,N,O,H,Pd,Ru,Re,Be,Hf,Ni_includes,Nb_includes,Ni_estimated,Ni_estimate_method,Cr_estimated,Cr_estimate_method,Co_estimated,Co_estimate_method,Fe_estimated,Fe_estimate_method,Mo_estimated,Mo_estimate_method,Nb_estimated,Nb_estimate_method,Ti_estimated,Ti_estimate_method,Al_estimated,Al_estimate_method,W_estimated,W_estimate_method,Ta_estimated,Ta_estimate_method,C_estimated,C_estimate_method,Mn_estimated,Mn_estimate_method,Si_estimated,Si_estimate_method,Cu_estimated,Cu_estimate_method,V_estimated,V_estimate_method,Sn_estimated,Sn_estimate_method,Zr_estimated,Zr_estimate_method,B_estimated,B_estimate_method,P_estimated,P_estimate_method,S_estimated,S_estimate_method,N_estimated,N_estimate_method,O_estimated,O_estimate_method,H_estimated,H_estimate_method,Pd_estimated,Pd_estimate_method,Ru_estimated,Ru_estimate_method,Re_estimated,Re_estimate_method,Be_estimated,Be_estimate_method,Hf_estimated,Hf_estimate_method
electrical-m27,M27 Electrical Steel,Non-oriented silicon steel M27,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.6,,,,0.20-0.60,,,0.01 max,0.20-0.50,2.00-3.20,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-m36,M36 Electrical Steel,Non-oriented silicon steel M36,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約97.1,,,,0.20-0.60,,,0.01 max,0.20-0.50,1.50-2.70,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-50a470,50A470 Electrical Steel,JIS 50A470,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.6,,,,0.20-0.60,,,0.01 max,0.20-0.50,2.00-3.20,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-50a600,50A600 Electrical Steel,JIS 50A600,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約97.1,,,,0.20-0.60,,,0.01 max,0.20-0.50,1.50-2.70,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electrical-35a300,35A300 Electrical Steel,JIS 35A300,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.2,,,,0.20-0.60,,,0.01 max,0.20-0.50,2.50-3.50,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-m3,M3 Grain-Oriented Electrical Steel,GOES M3,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.7,,,,0.02-0.05,,,0.01 max,0.05-0.15,3.00-3.30,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-m5,M5 Grain-Oriented Electrical Steel,GOES M5,電磁鋼,高温配管・屋外構造・モーター鉄心・変圧器,,,reference,Reference data,Electrical steel composition reference,https://en.wikipedia.org/wiki/Electrical_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.7,,,,0.02-0.05,,,0.01 max,0.05-0.15,3.00-3.30,,,,,,0.030 max,0.020 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1084,AISI 1084 Carbon Steel,SAE 1084,炭素鋼,刃物・ばね・高炭素鋼部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,,,約98.3,,,,,,,0.80-0.93,0.60-0.90,,,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1085,AISI 1085 Carbon Steel,SAE 1085,炭素鋼,刃物・ばね・高炭素鋼部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,,,約98.2,,,,,,,0.80-0.93,0.70-1.00,,,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1090,AISI 1090 Carbon Steel,SAE 1090,炭素鋼,刃物・ばね・高炭素鋼部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,,,約98.3,,,,,,,0.85-0.98,0.60-0.90,,,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1117,AISI 1117 Resulfurized Steel,SAE 1117,快削鋼,切削加工部品・シャフト・ねじ部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived free-machining steel composition range; Fe balance calculated for search display.,,,,約98.6,,,,,,,0.14-0.20,1.00-1.30,,,,,,,0.040 max,0.08-0.13,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1118,AISI 1118 Resulfurized Steel,SAE 1118,快削鋼,切削加工部品・シャフト・ねじ部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived free-machining steel composition range; Fe balance calculated for search display.,,,,約98.3,,,,,,,0.14-0.20,1.30-1.60,,,,,,,0.040 max,0.08-0.13,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1137,AISI 1137 Resulfurized Steel,SAE 1137,快削鋼,切削加工部品・シャフト・ねじ部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived free-machining steel composition range; Fe balance calculated for search display.,,,,約98.0,,,,,,,0.32-0.39,1.35-1.65,,,,,,,0.040 max,0.08-0.13,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1141,AISI 1141 Resulfurized Steel,SAE 1141,快削鋼,切削加工部品・シャフト・ねじ部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived free-machining steel composition range; Fe balance calculated for search display.,,,,約98.0,,,,,,,0.37-0.45,1.35-1.65,,,,,,,0.040 max,0.08-0.13,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1144,AISI 1144 Stressproof Steel,SAE 1144,快削鋼,切削加工部品・シャフト・ねじ部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived free-machining steel composition range; Fe balance calculated for search display.,,,,約97.8,,,,,,,0.40-0.48,1.35-1.65,,,,,,,0.040 max,0.24-0.33,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1211,AISI 1211 Free-Cutting Steel,SAE 1211,快削鋼,自動盤加工・小ねじ・精密切削部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived free-machining steel composition range; Fe balance calculated for search display.,,,,約98.9,,,,,,,0.13 max,0.60-0.90,,,,,,,0.07-0.12,0.10-0.20,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1212,AISI 1212 Free-Cutting Steel,SAE 1212,快削鋼,自動盤加工・小ねじ・精密切削部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived free-machining steel composition range; Fe balance calculated for search display.,,,,約98.8,,,,,,,0.13 max,0.70-1.00,,,,,,,0.07-0.12,0.16-0.23,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1213,AISI 1213 Free-Cutting Steel,SAE 1213,快削鋼,自動盤加工・小ねじ・精密切削部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived free-machining steel composition range; Fe balance calculated for search display.,,,,約98.7,,,,,,,0.13 max,0.70-1.00,,,,,,,0.07-0.12,0.24-0.33,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1215,AISI 1215 Free-Cutting Steel,SAE 1215,快削鋼,自動盤加工・小ねじ・精密切削部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived free-machining steel composition range; Fe balance calculated for search display.,,,,約98.7,,,,,,,0.09 max,0.75-1.05,,,,,,,0.04-0.09,0.26-0.35,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1330,AISI 1330 Manganese Steel,SAE 1330,合金鋼,歯車・軸・機械構造部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,,,約97.9,,,,,,,0.28-0.33,1.60-1.90,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1340,AISI 1340 Manganese Steel,SAE 1340,合金鋼,歯車・軸・機械構造部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,,,約97.8,,,,,,,0.38-0.43,1.60-1.90,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1345,AISI 1345 Manganese Steel,SAE 1345,合金鋼,歯車・軸・機械構造部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,,,約97.8,,,,,,,0.43-0.48,1.60-1.90,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-3140,AISI 3140 Nickel-Chromium Steel,SAE 3140,合金鋼,高強度軸・歯車・機械構造部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,1.10-1.40,0.55-0.75,,約96.9,,,,,,,0.38-0.43,0.70-0.90,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-3310,AISI 3310 Nickel-Chromium Steel,SAE 3310,浸炭鋼,浸炭歯車・シャフト・高靭性部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,3.25-3.75,1.40-1.75,,約94.3,,,,,,,0.08-0.13,0.45-0.60,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-3316,AISI 3316 Nickel-Chromium Steel,SAE 3316,浸炭鋼,浸炭歯車・シャフト・高靭性部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,3.25-3.75,1.40-1.75,,約94.2,,,,,,,0.14-0.19,0.45-0.60,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-3318,AISI 3318 Nickel-Chromium Steel,SAE 3318,浸炭鋼,浸炭歯車・シャフト・高靭性部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,3.25-3.75,1.40-1.75,,約94.2,,,,,,,0.17-0.22,0.45-0.60,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-4037,AISI 4037 Molybdenum Steel,SAE 4037,低合金鋼,機械構造部品・ボルト・シャフト,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,,,約98.5,0.20-0.30,,,,,,0.35-0.40,0.70-0.90,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-4137,AISI 4137 Chromium-Molybdenum Steel,SAE 4137,クロムモリブデン鋼,ボルト・シャフト・機械構造部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,0.80-1.10,,約97.6,0.15-0.25,,,,,,0.35-0.40,0.70-0.90,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-4147,AISI 4147 Chromium-Molybdenum Steel,SAE 4147,クロムモリブデン鋼,高強度シャフト・工具部材・機械構造部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,0.80-1.10,,約97.5,0.15-0.25,,,,,,0.45-0.50,0.75-1.00,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-4317,AISI 4317 Nickel-Chromium-Molybdenum Steel,SAE 4317,浸炭鋼,浸炭歯車・高靭性機械部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,1.65-2.00,0.40-0.60,,約96.7,0.20-0.30,,,,,,0.15-0.20,0.45-0.65,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-4815,AISI 4815 Nickel-Molybdenum Steel,SAE 4815,低合金鋼,浸炭歯車・高靭性部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,3.25-3.75,,,約95.6,0.20-0.30,,,,,,0.13-0.18,0.40-0.60,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-4817,AISI 4817 Nickel-Molybdenum Steel,SAE 4817,低合金鋼,浸炭歯車・高靭性部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,3.25-3.75,,,約95.5,0.20-0.30,,,,,,0.15-0.20,0.40-0.60,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-4819,AISI 4819 Nickel-Molybdenum Steel,SAE 4819,低合金鋼,浸炭歯車・高靭性部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,3.25-3.75,,,約95.5,0.20-0.30,,,,,,0.17-0.22,0.40-0.60,,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-50100,AISI 50100 Bearing Steel,SAE 50100,軸受鋼,軸受・転動部品・耐摩耗部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,0.40-0.60,,約97.8,,,,,,,0.98-1.10,0.25-0.45,0.15-0.35,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-51100,AISI 51100 Bearing Steel,SAE 51100,軸受鋼,軸受・転動部品・耐摩耗部品,,,standard,SAE reference,SAE steel grades composition table,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived public composition range; Fe balance calculated for search display.,,0.90-1.15,,約97.3,,,,,,,0.98-1.10,0.25-0.45,0.15-0.35,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gray-cast-iron-class-20,Gray Cast Iron Class 20,ASTM A48 Class 20,鋳鉄,鋳物・機械ベース・ポンプハウジング,,,reference,Reference data,Cast iron composition reference,https://en.wikipedia.org/wiki/Cast_iron,2026-06-14,Public cast iron composition range; Fe balance calculated for search display.,,,,約93.6,,,,,,,3.20-3.60,0.50-0.90,1.80-2.40,,,,,,0.20 max,0.12 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gray-cast-iron-class-25,Gray Cast Iron Class 25,ASTM A48 Class 25,鋳鉄,鋳物・機械ベース・ポンプハウジング,,,reference,Reference data,Cast iron composition reference,https://en.wikipedia.org/wiki/Cast_iron,2026-06-14,Public cast iron composition range; Fe balance calculated for search display.,,,,約93.8,,,,,,,3.10-3.50,0.50-0.90,1.70-2.30,,,,,,0.20 max,0.12 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
